Time,PT,DS,FBUOY
167.72,0,0,0
167.76,0,0,0
167.80,0,0,0
167.84,0,0,0
167.88,0,0,0
167.92,0,0,0
167.96,0,0,0
168.00,0,0,0
168.04,0,0,0
168.08,0,0,0
168.12,0,0,0
168.16,0,0,0
168.20,0,0,0
168.24,0,0,0
168.28,0,0,0
168.32,0,0,0
168.36,0,0,0
168.40,0,0,0
168.44,0,0,0
168.48,0,0,0
168.52,0,0,0
168.56,0,0,0
168.60,0,0,0
168.64,0,0,0
168.68,0,0,0
168.72,0,0,0
168.76,0,0,0
168.80,0,0,0
168.84,0,0,0
168.88,0,0,0
168.92,0,0,0
168.96,0,0,0
169.00,0,0,0
169.04,0,0,0
169.08,0,0,0
169.12,0,0,0
169.16,0,0,0
169.20,0,0,0
169.24,0,0,0
169.28,0,0,0
169.32,0,0,0
169.36,0,0,0
169.40,0,0,0
169.44,0,0,0
169.48,0,0,0
169.52,0,0,0
169.56,0,0,0
169.60,0,0,0
169.64,0,0,0
169.68,0,0,0
169.72,0,0,0
169.76,0,0,0
169.80,0,0,0
169.84,0,0,0
169.88,0,0,0
169.92,0,0,0
169.96,0,0,0
170.00,0,0,0
170.04,0,0,0
170.08,0,0,0
170.12,0,0,0
170.16,0,0,0
170.20,0,0,0
170.24,0,0,0
170.28,0,0,0
170.32,0,0,0
170.36,0,0,0
170.40,0,0,0
170.44,0,0,0
170.48,0,0,0
170.52,0,0,0
170.56,0,0,0
170.60,0,0,0
170.64,0,0,0
170.68,0,0,0
170.72,0,0,0
170.76,0,0,0
170.80,0,0,0
170.84,0,0,0
170.88,0,0,0
170.92,0,0,0
170.96,0,0,0
171.00,0,0,0
171.04,0,0,0
171.08,0,0,0
171.12,0,0,0
171.16,0,0,0
171.20,0,0,0
171.24,0,0,0
171.28,0,0,0
171.32,0,0,0
171.36,0,0,0
171.40,0,0,0
171.44,0,0,0
171.48,0,0,0
171.52,0,0,0
171.56,0,0,0
171.60,0,0,0
171.64,0,0,0
171.68,0,0,0
171.72,0,0,0
171.76,0,0,0
171.80,0,0,0
171.84,0,0,0
171.88,0,0,0
171.92,0,0,0
171.96,0,0,0
172.00,0,0,0
172.04,0,0,0
172.08,0,0,0
172.12,0,0,0
172.16,0,0,0
172.20,0,0,0
172.24,0,0,0
172.28,0,0,0
172.32,0,0,0
172.36,0,0,0
172.40,0,0,0
172.44,0,0,0
172.48,0,0,0
172.52,0,0,0
172.56,0,0,0
172.60,0,0,0
172.64,0,0,0
172.68,0,0,0
172.72,0,0,0
172.76,0,0,0
172.80,0,0,0
172.84,0,0,0
172.88,0,0,0
172.92,0,0,0
172.96,0,0,0
173.00,0,0,0
173.04,0,0,0
173.08,0,0,0
173.12,0,0,0
173.16,0,0,0
173.20,0,0,0
173.24,0,0,0
173.28,0,0,0
173.32,0,0,0
173.36,0,0,0
173.40,0,0,0
173.44,0,0,0
173.48,0,0,0
173.52,0,0,0
173.56,0,0,0
173.60,0,0,0
173.64,0,0,0
173.68,0,0,0
173.72,0,0,0
173.76,0,0,0
173.80,0,0,0
173.84,0,0,0
173.88,0,0,0
173.92,0,0,0
173.96,0,0,0
174.00,0,0,0
174.04,0,0,0
174.08,0,0,0
174.12,0,0,0
174.16,0,0,0
174.20,0,0,0
174.24,0,0,0
174.28,0,0,0
174.32,0,0,0
174.36,0,0,0
174.40,0,0,0
174.44,0,0,0
174.48,0,0,0
174.52,0,0,0
174.56,0,0,0
174.60,0,0,0
174.64,0,0,0
174.68,0,0,0
174.72,0,0,0
174.76,0,0,0
174.80,0,0,0
174.84,0,0,0
174.88,0,0,0
174.92,0,0,0
174.96,0,0,0
175.00,0,0,0
175.04,0,0,0
175.08,0,0,0
175.12,0,0,0
175.16,0,0,0
175.20,0,0,0
175.24,0,0,0
175.28,0,0,0
175.32,0,0,0
175.36,0,0,0
175.40,0,0,0
175.44,0,0,0
175.48,0,0,0
175.52,0,0,0
175.56,0,0,0
175.60,0,0,0
175.64,0,0,0
175.68,0,0,0
175.72,0,0,0
175.76,0,0,0
175.80,0,0,0
175.84,0,0,0
175.88,0,0,0
175.92,0,0,0
175.96,0,0,0
176.00,0,0,0
176.04,0,0,0
176.08,0,0,0
176.12,0,0,0
176.16,0,0,0
176.20,0,0,0
176.24,0,0,0
176.28,0,0,0
176.32,0,0,0
176.36,0,0,0
176.40,0,0,0
176.44,0,0,0
176.48,0,0,0
176.52,0,0,0
176.56,0,0,0
176.60,0,0,0
176.64,0,0,0
176.68,0,0,0
176.72,0,0,0
176.76,0,0,0
176.80,0,0,0
176.84,0,0,0
176.88,0,0,0
176.92,0,0,0
176.96,0,0,0
177.00,0,0,0
177.04,0,0,0
177.08,0,0,0
177.12,0,0,0
177.16,0,0,0
177.20,0,0,0
177.24,0,0,0
177.28,0,0,0
177.32,0,0,0
177.36,0,0,0
177.40,0,0,0
177.44,0,0,0
177.48,0,0,0
177.52,0,0,0
177.56,0,0,0
177.60,0,0,0
177.64,0,0,0
177.68,0,0,0
177.72,0,0,0
177.76,0,0,0
177.80,0,0,0
177.84,0,0,0
177.88,0,0,0
177.92,0,0,0
177.96,0,0,0
178.00,0,0,0
178.04,0,0,0
178.08,0,0,0
178.12,0,0,0
178.16,0,0,0
178.20,0,0,0
178.24,0,0,0
178.28,0,0,0
178.32,0,0,0
178.36,0,0,0
178.40,0,0,0
178.44,0,0,0
178.48,0,0,0
178.52,0,0,0
178.56,0,0,0
178.60,0,0,0
178.64,0,0,0
178.68,0,0,0
178.72,0,0,0
178.76,0,0,0
178.80,0,0,0
178.84,0,0,0
178.88,0,0,0
178.92,0,0,0
178.96,0,0,0
179.00,0,0,0
179.04,0,0,0
179.08,0,0,0
179.12,0,0,0
179.16,0,0,0
179.20,0,0,0
179.24,0,0,0
179.28,0,0,0
179.32,0,0,0
179.36,0,0,0
179.40,0,0,0
179.44,0,0,0
179.48,0,0,0
179.52,0,0,0
179.56,0,0,0
179.60,0,0,0
179.64,0,0,0
179.68,0,0,0
179.72,0,0,0
179.76,0,0,0
179.80,0,0,0
179.84,0,0,0
179.88,0,0,0
179.92,0,0,0
179.96,0,0,0
180.00,0,0,0
180.04,0,0,0
180.08,0,0,0
180.12,0,0,0
180.16,0,0,0
180.20,0,0,0
180.24,0,0,0
180.28,0,0,0
180.32,0,0,0
180.36,0,0,0
180.40,0,0,0
180.44,0,0,0
180.48,0,0,0
180.52,0,0,0
180.56,0,0,0
180.60,0,0,0
180.64,0,0,0
180.68,0,0,0
180.72,0,0,0
180.76,0,0,0
180.80,0,0,0
180.84,0,0,0
180.88,0,0,0
180.92,0,0,0
180.96,0,0,0
181.00,0,0,0
181.04,0,0,0
181.08,0,0,0
181.12,0,0,0
181.16,0,0,0
181.20,0,0,0
181.24,0,0,0
181.28,0,0,0
181.32,0,0,0
181.36,0,0,0
181.40,0,0,0
181.44,0,0,0
181.48,0,0,0
181.52,0,0,0
181.56,0,0,0
181.60,0,0,0
181.64,0,0,0
181.68,0,0,0
181.72,0,0,0
181.76,0,0,0
181.80,0,0,0
181.84,0,0,0
181.88,0,0,0
181.92,0,0,0
181.96,0,0,0
182.00,0,0,0
182.04,0,0,0
182.08,0,0,0
182.12,0,0,0
182.16,0,0,0
182.20,0,0,0
182.24,0,0,0
182.28,0,0,0
182.32,0,0,0
182.36,0,0,0
182.40,0,0,0
182.44,0,0,0
182.48,0,0,0
182.52,0,0,0
182.56,0,0,0
182.60,0,0,0
182.64,0,0,0
182.68,0,0,0
182.72,0,0,0
182.76,0,0,0
182.80,0,0,0
182.84,0,0,0
182.88,0,0,0
182.92,0,0,0
182.96,0,0,0
183.00,0,0,0
