Time,PT,DS,FBUOY,FLS
139.72,0,0,0,0
139.76,0,0,0,0
139.80,0,0,0,0
139.84,0,0,0,0
139.88,0,0,0,0
139.92,0,0,0,0
139.96,0,0,0,0
140.00,0,0,0,0
140.04,0,0,0,0
140.08,0,0,0,0
140.12,0,0,0,0
140.16,0,0,0,0
140.20,0,0,0,0
140.24,0,0,0,0
140.28,0,0,0,0
140.32,0,0,0,0
140.36,0,0,0,0
140.40,0,0,0,0
140.44,0,0,0,0
140.48,0,0,0,0
140.52,0,0,0,0
140.56,0,0,0,0
140.60,0,0,0,0
140.64,0,0,0,0
140.68,0,0,0,0
140.72,0,0,0,0
140.76,0,0,0,0
140.80,0,0,0,0
140.84,0,0,0,0
140.88,0,0,0,0
140.92,0,0,0,0
140.96,0,0,0,0
141.00,0,0,0,0
141.04,0,0,0,0
141.08,0,0,0,0
141.12,0,0,0,0
141.16,0,0,0,0
141.20,0,0,0,0
141.24,0,0,0,0
141.28,0,0,0,0
141.32,0,0,0,0
141.36,0,0,0,0
141.40,0,0,0,0
141.44,0,0,0,0
141.48,0,0,0,0
141.52,0,0,0,0
141.56,0,0,0,0
141.60,0,0,0,0
141.64,0,0,0,0
141.68,0,0,0,0
141.72,0,0,0,0
141.76,0,0,0,0
141.80,0,0,0,0
141.84,0,0,0,0
141.88,0,0,0,0
141.92,0,0,0,0
141.96,0,0,0,0
142.00,0,0,0,0
142.04,0,0,0,0
142.08,0,0,0,0
142.12,0,0,0,0
142.16,0,0,0,0
142.20,0,0,0,0
142.24,0,0,0,0
142.28,0,0,0,0
142.32,0,0,0,0
142.36,0,0,0,0
142.40,0,0,0,0
142.44,0,0,0,0
142.48,0,0,0,0
142.52,0,0,0,0
142.56,0,0,0,0
142.60,0,0,0,0
142.64,0,0,0,0
142.68,0,0,0,0
142.72,0,0,0,0
142.76,0,0,0,0
142.80,0,0,0,0
142.84,0,0,0,0
142.88,0,0,0,0
142.92,0,0,0,0
142.96,0,0,0,0
143.00,0,0,0,0
143.04,0,0,0,0
143.08,0,0,0,0
143.12,0,0,0,0
143.16,0,0,0,0
143.20,0,0,0,0
143.24,0,0,0,0
143.28,0,0,0,0
143.32,0,0,0,0
143.36,0,0,0,0
143.40,0,0,0,0
143.44,0,0,0,0
143.48,0,0,0,0
143.52,0,0,0,0
143.56,0,0,0,0
143.60,0,0,0,0
143.64,0,0,0,0
143.68,0,0,0,0
143.72,0,0,0,0
143.76,0,0,0,0
143.80,0,0,0,0
143.84,0,0,0,0
143.88,0,0,0,0
143.92,0,0,0,0
143.96,0,0,0,0
144.00,0,0,0,0
144.04,0,0,0,0
144.08,0,0,0,0
144.12,0,0,0,0
144.16,0,0,0,0
144.20,0,0,0,0
144.24,0,0,0,0
144.28,0,0,0,0
144.32,0,0,0,0
144.36,0,0,0,0
144.40,0,0,0,0
144.44,0,0,0,0
144.48,0,0,0,0
144.52,0,0,0,0
144.56,0,0,0,0
144.60,0,0,0,0
144.64,0,0,0,0
144.68,0,0,0,0
144.72,0,0,0,0
144.76,0,0,0,0
144.80,0,0,0,0
144.84,0,0,0,0
144.88,0,0,0,0
144.92,0,0,0,0
144.96,0,0,0,0
145.00,0,0,0,0
145.04,0,0,0,0
145.08,0,0,0,0
145.12,0,0,0,0
145.16,0,0,0,0
145.20,0,0,0,0
145.24,0,0,0,0
145.28,0,0,0,0
145.32,0,0,0,0
145.36,0,0,0,0
145.40,0,0,0,0
145.44,0,0,0,0
145.48,0,0,0,0
145.52,0,0,0,0
145.56,0,0,0,0
145.60,0,0,0,0
145.64,0,0,0,0
145.68,0,0,0,0
145.72,0,0,0,0
145.76,0,0,0,0
145.80,0,0,0,0
145.84,0,0,0,0
145.88,0,0,0,0
145.92,0,0,0,0
145.96,0,0,0,0
146.00,0,0,0,0
146.04,0,0,0,0
146.08,0,0,0,0
146.12,0,0,0,0
146.16,0,0,0,0
146.20,0,0,0,0
146.24,0,0,0,0
146.28,0,0,0,0
146.32,0,0,0,0
146.36,0,0,0,0
146.40,0,0,0,0
146.44,0,0,0,0
146.48,0,0,0,0
146.52,0,0,0,0
146.56,0,0,0,0
146.60,0,0,0,0
146.64,0,0,0,0
146.68,0,0,0,0
146.72,0,0,0,0
146.76,0,0,0,0
146.80,0,0,0,0
146.84,0,0,0,0
146.88,0,0,0,0
146.92,0,0,0,0
146.96,0,0,0,0
147.00,0,0,0,0
147.04,0,0,0,0
147.08,0,0,0,0
147.12,0,0,0,0
147.16,0,0,0,0
147.20,0,0,0,0
147.24,0,0,0,0
147.28,0,0,0,0
147.32,0,0,0,0
147.36,0,0,0,0
147.40,0,0,0,0
147.44,0,0,0,0
147.48,0,0,0,0
147.52,0,0,0,0
147.56,0,0,0,0
147.60,0,0,0,0
147.64,0,0,0,0
147.68,0,0,0,0
147.72,0,0,0,0
147.76,0,0,0,0
147.80,0,0,0,0
147.84,0,0,0,0
147.88,0,0,0,0
147.92,0,0,0,0
147.96,0,0,0,0
148.00,0,0,0,0
148.04,0,0,0,0
148.08,0,0,0,0
148.12,0,0,0,0
148.16,0,0,0,0
148.20,0,0,0,0
148.24,0,0,0,0
148.28,0,0,0,0
148.32,0,0,0,0
148.36,0,0,0,0
148.40,0,0,0,0
148.44,0,0,0,0
148.48,0,0,0,0
148.52,0,0,0,0
148.56,0,0,0,0
148.60,0,0,0,0
148.64,0,0,0,0
148.68,0,0,0,0
148.72,0,0,0,0
148.76,0,0,0,0
148.80,0,0,0,0
148.84,0,0,0,0
148.88,0,0,0,0
148.92,0,0,0,0
148.96,0,0,0,0
149.00,0,0,0,0
149.04,0,0,0,0
149.08,0,0,0,0
149.12,0,0,0,0
149.16,0,0,0,0
149.20,0,0,0,0
149.24,0,0,0,0
149.28,0,0,0,0
149.32,0,0,0,0
149.36,0,0,0,0
149.40,0,0,0,0
149.44,0,0,0,0
149.48,0,0,0,0
149.52,0,0,0,0
149.56,0,0,0,0
149.60,0,0,0,0
149.64,0,0,0,0
149.68,0,0,0,0
149.72,0,0,0,0
149.76,0,0,0,0
149.80,0,0,0,0
149.84,0,0,0,0
149.88,0,0,0,0
149.92,0,0,0,0
149.96,0,0,0,0
150.00,0,0,0,0
150.04,0,0,0,0
150.08,0,0,0,0
150.12,0,0,0,0
150.16,0,0,0,0
150.20,0,0,0,0
150.24,0,0,0,0
150.28,0,0,0,0
150.32,0,0,0,0
150.36,0,0,0,0
150.40,0,0,0,0
150.44,0,0,0,0
150.48,0,0,0,0
150.52,0,0,0,0
150.56,0,0,0,0
150.60,0,0,0,0
150.64,0,0,0,0
150.68,0,0,0,0
150.72,0,0,0,0
150.76,0,0,0,0
150.80,0,0,0,0
150.84,0,0,0,0
150.88,0,0,0,0
150.92,0,0,0,0
150.96,0,0,0,0
151.00,0,0,0,0
151.04,0,0,0,0
151.08,0,0,0,0
151.12,0,0,0,0
151.16,0,0,0,0
151.20,0,0,0,0
151.24,0,0,0,0
151.28,0,0,0,0
151.32,0,0,0,0
151.36,0,0,0,0
151.40,0,0,0,0
151.44,0,0,0,0
151.48,0,0,0,0
151.52,0,0,0,0
151.56,0,0,0,0
151.60,0,0,0,0
151.64,0,0,0,0
151.68,0,0,0,0
151.72,0,0,0,0
151.76,0,0,0,0
151.80,0,0,0,0
151.84,0,0,0,0
151.88,0,0,0,0
151.92,0,0,0,0
151.96,0,0,0,0
152.00,0,0,0,0
152.04,0,0,0,0
152.08,0,0,0,0
152.12,0,0,0,0
152.16,0,0,0,0
152.20,0,0,0,0
152.24,0,0,0,0
152.28,0,0,0,0
152.32,0,0,0,0
152.36,0,0,0,0
152.40,0,0,0,0
152.44,0,0,0,0
152.48,0,0,0,0
152.52,0,0,0,0
152.56,0,0,0,0
152.60,0,0,0,0
152.64,0,0,0,0
152.68,0,0,0,0
152.72,0,0,0,0
152.76,0,0,0,0
152.80,0,0,0,0
152.84,0,0,0,0
152.88,0,0,0,0
152.92,0,0,0,0
152.96,0,0,0,0
153.00,0,0,0,0
153.04,0,0,0,0
153.08,0,0,0,0
153.12,0,0,0,0
153.16,0,0,0,0
153.20,0,0,0,0
153.24,0,0,0,0
153.28,0,0,0,0
153.32,0,0,0,0
153.36,0,0,0,0
153.40,0,0,0,0
153.44,0,0,0,0
153.48,0,0,0,0
153.52,0,0,0,0
153.56,0,0,0,0
153.60,0,0,0,0
153.64,0,0,0,0
153.68,0,0,0,0
153.72,0,0,0,0
153.76,0,0,0,0
153.80,0,0,0,0
153.84,0,0,0,0
153.88,0,0,0,0
153.92,0,0,0,0
153.96,0,0,0,0
154.00,0,0,0,0
154.04,0,0,0,0
154.08,0,0,0,0
154.12,0,0,0,0
154.16,0,0,0,0
154.20,0,0,0,0
154.24,0,0,0,0
154.28,0,0,0,0
154.32,0,0,0,0
154.36,0,0,0,0
154.40,0,0,0,0
154.44,0,0,0,0
154.48,0,0,0,0
154.52,0,0,0,0
154.56,0,0,0,0
154.60,0,0,0,0
154.64,0,0,0,0
154.68,0,0,0,0
154.72,0,0,0,0
154.76,0,0,0,0
154.80,0,0,0,0
154.84,0,0,0,0
154.88,0,0,0,0
154.92,0,0,0,0
154.96,0,0,0,0
155.00,0,0,0,0
155.04,0,0,0,0
155.08,0,0,0,0
155.12,0,0,0,0
155.16,0,0,0,0
155.20,0,0,0,0
155.24,0,0,0,0
155.28,0,0,0,0
155.32,0,0,0,0
155.36,0,0,0,0
155.40,0,0,0,0
155.44,0,0,0,0
155.48,0,0,0,0
155.52,0,0,0,0
155.56,0,0,0,0
155.60,0,0,0,0
155.64,0,0,0,0
155.68,0,0,0,0
155.72,0,0,0,0
155.76,0,0,0,0
155.80,0,0,0,0
155.84,0,0,0,0
155.88,0,0,0,0
155.92,0,0,0,0
155.96,0,0,0,0
156.00,0,0,0,0
156.04,0,0,0,0
156.08,0,0,0,0
156.12,0,0,0,0
156.16,0,0,0,0
156.20,0,0,0,0
156.24,0,0,0,0
156.28,0,0,0,0
156.32,0,0,0,0
156.36,0,0,0,0
156.40,0,0,0,0
156.44,0,0,0,0
156.48,0,0,0,0
156.52,0,0,0,0
156.56,0,0,0,0
156.60,0,0,0,0
156.64,0,0,0,0
156.68,0,0,0,0
156.72,0,0,0,0
156.76,0,0,0,0
156.80,0,0,0,0
156.84,0,0,0,0
156.88,0,0,0,0
156.92,0,0,0,0
156.96,0,0,0,0
157.00,0,0,0,0
157.04,0,0,0,0
157.08,0,0,0,0
157.12,0,0,0,0
157.16,0,0,0,0
157.20,0,0,0,0
157.24,0,0,0,0
157.28,0,0,0,0
157.32,0,0,0,0
157.36,0,0,0,0
157.40,0,0,0,0
157.44,0,0,0,0
157.48,0,0,0,0
157.52,0,0,0,0
157.56,0,0,0,0
157.60,0,0,0,0
157.64,0,0,0,0
157.68,0,0,0,0
157.72,0,0,0,0
157.76,0,0,0,0
157.80,0,0,0,0
157.84,0,0,0,0
157.88,0,0,0,0
157.92,0,0,0,0
157.96,0,0,0,0
158.00,0,0,0,0
158.04,0,0,0,0
158.08,0,0,0,0
158.12,0,0,0,0
158.16,0,0,0,0
158.20,0,0,0,0
158.24,0,0,0,0
158.28,0,0,0,0
158.32,0,0,0,0
158.36,0,0,0,0
158.40,0,0,0,0
158.44,0,0,0,0
158.48,0,0,0,0
158.52,0,0,0,0
158.56,0,0,0,0
158.60,0,0,0,0
158.64,0,0,0,0
158.68,0,0,0,0
158.72,0,0,0,0
158.76,0,0,0,0
158.80,0,0,0,0
158.84,0,0,0,0
158.88,0,0,0,0
158.92,0,0,0,0
158.96,0,0,0,0
159.00,0,0,0,0
159.04,0,0,0,0
159.08,0,0,0,0
159.12,0,0,0,0
159.16,0,0,0,0
159.20,0,0,0,0
159.24,0,0,0,0
159.28,0,0,0,0
159.32,0,0,0,0
159.36,0,0,0,0
159.40,0,0,0,0
159.44,0,0,0,0
159.48,0,0,0,0
159.52,0,0,0,0
159.56,0,0,0,0
159.60,0,0,0,0
159.64,0,0,0,0
159.68,0,0,0,0
159.72,0,0,0,0
159.76,0,0,0,0
159.80,0,0,0,0
159.84,0,0,0,0
159.88,0,0,0,0
159.92,0,0,0,0
159.96,0,0,0,0
160.00,0,0,0,0
160.04,0,0,0,0
160.08,0,0,0,0
160.12,0,0,0,0
160.16,0,0,0,0
160.20,0,0,0,0
160.24,0,0,0,0
160.28,0,0,0,0
160.32,0,0,0,0
160.36,0,0,0,0
160.40,0,0,0,0
160.44,0,0,0,0
160.48,0,0,0,0
160.52,0,0,0,0
160.56,0,0,0,0
160.60,0,0,0,0
160.64,0,0,0,0
160.68,0,0,0,0
160.72,0,0,0,0
160.76,0,0,0,0
160.80,0,0,0,0
160.84,0,0,0,0
160.88,0,0,0,0
160.92,0,0,0,0
160.96,0,0,0,0
161.00,0,0,0,0
161.04,0,0,0,0
161.08,0,0,0,0
161.12,0,0,0,0
161.16,0,0,0,0
161.20,0,0,0,0
161.24,0,0,0,0
161.28,0,0,0,0
161.32,0,0,0,0
161.36,0,0,0,0
161.40,0,0,0,0
161.44,0,0,0,0
161.48,0,0,0,0
161.52,0,0,0,0
161.56,0,0,0,0
161.60,0,0,0,0
161.64,0,0,0,0
161.68,0,0,0,0
161.72,0,0,0,0
161.76,0,0,0,0
161.80,0,0,0,0
161.84,0,0,0,0
161.88,0,0,0,0
161.92,0,0,0,0
161.96,0,0,0,0
162.00,0,0,0,0
162.04,0,0,0,0
162.08,0,0,0,0
162.12,0,0,0,0
162.16,0,0,0,0
162.20,0,0,0,0
162.24,0,0,0,0
162.28,0,0,0,0
162.32,0,0,0,0
162.36,0,0,0,0
162.40,0,0,0,0
162.44,0,0,0,0
162.48,0,0,0,0
162.52,0,0,0,0
162.56,0,0,0,0
162.60,0,0,0,0
162.64,0,0,0,0
162.68,0,0,0,0
162.72,0,0,0,0
162.76,0,0,0,0
162.80,0,0,0,0
162.84,0,0,0,0
162.88,0,0,0,0
162.92,0,0,0,0
162.96,0,0,0,0
163.00,0,0,0,0
163.04,0,0,0,0
163.08,0,0,0,0
163.12,0,0,0,0
163.16,0,0,0,0
163.20,0,0,0,0
163.24,0,0,0,0
163.28,0,0,0,0
163.32,0,0,0,0
163.36,0,0,0,0
163.40,0,0,0,0
163.44,0,0,0,0
163.48,0,0,0,0
163.52,0,0,0,0
163.56,0,0,0,0
163.60,0,0,0,0
163.64,0,0,0,0
163.68,0,0,0,0
163.72,0,0,0,0
163.76,0,0,0,0
163.80,0,0,0,0
163.84,0,0,0,0
163.88,0,0,0,0
163.92,0,0,0,0
163.96,0,0,0,0
164.00,0,0,0,0
164.04,0,0,0,0
164.08,0,0,0,0
164.12,0,0,0,0
164.16,0,0,0,0
164.20,0,0,0,0
164.24,0,0,0,0
164.28,0,0,0,0
164.32,0,0,0,0
164.36,0,0,0,0
164.40,0,0,0,0
164.44,0,0,0,0
164.48,0,0,0,0
164.52,0,0,0,0
164.56,0,0,0,0
164.60,0,0,0,0
164.64,0,0,0,0
164.68,0,0,0,0
164.72,0,0,0,0
164.76,0,0,0,0
164.80,0,0,0,0
164.84,0,0,0,0
164.88,0,0,0,0
164.92,0,0,0,0
164.96,0,0,0,0
165.00,0,0,0,0
165.04,0,0,0,0
165.08,0,0,0,0
165.12,0,0,0,0
165.16,0,0,0,0
165.20,0,0,0,0
165.24,0,0,0,0
165.28,0,0,0,0
165.32,0,0,0,0
165.36,0,0,0,0
165.40,0,0,0,0
165.44,0,0,0,0
165.48,0,0,0,0
165.52,0,0,0,0
165.56,0,0,0,0
165.60,0,0,0,0
165.64,0,0,0,0
165.68,0,0,0,0
165.72,0,0,0,0
165.76,0,0,0,0
165.80,0,0,0,0
165.84,0,0,0,0
165.88,0,0,0,0
165.92,0,0,0,0
165.96,0,0,0,0
166.00,0,0,0,0
166.04,0,0,0,0
166.08,0,0,0,0
166.12,0,0,0,0
166.16,0,0,0,0
166.20,0,0,0,0
166.24,0,0,0,0
166.28,0,0,0,0
166.32,0,0,0,0
166.36,0,0,0,0
166.40,0,0,0,0
166.44,0,0,0,0
166.48,0,0,0,0
166.52,0,0,0,0
166.56,0,0,0,0
166.60,0,0,0,0
166.64,0,0,0,0
166.68,0,0,0,0
166.72,0,0,0,0
166.76,0,0,0,0
166.80,0,0,0,0
166.84,0,0,0,0
166.88,0,0,0,0
166.92,0,0,0,0
166.96,0,0,0,0
167.00,0,0,0,0
167.04,0,0,0,0
167.08,0,0,0,0
167.12,0,0,0,0
167.16,0,0,0,0
167.20,0,0,0,0
167.24,0,0,0,0
167.28,0,0,0,0
167.32,0,0,0,0
167.36,0,0,0,0
167.40,0,0,0,0
167.44,0,0,0,0
167.48,0,0,0,0
167.52,0,0,0,0
167.56,0,0,0,0
167.60,0,0,0,0
167.64,0,0,0,0
167.68,0,0,0,0
167.72,0,0,0,0
167.76,0,0,0,0
167.80,0,0,0,0
167.84,0,0,0,0
167.88,0,0,0,0
167.92,0,0,0,0
167.96,0,0,0,0
168.00,0,0,0,0
168.04,0,0,0,0
168.08,0,0,0,0
168.12,0,0,0,0
168.16,0,0,0,0
168.20,0,0,0,0
168.24,0,0,0,0
168.28,0,0,0,0
168.32,0,0,0,0
168.36,0,0,0,0
168.40,0,0,0,0
168.44,0,0,0,0
168.48,0,0,0,0
168.52,0,0,0,0
168.56,0,0,0,0
168.60,0,0,0,0
168.64,0,0,0,0
168.68,0,0,0,0
168.72,0,0,0,0
168.76,0,0,0,0
168.80,0,0,0,0
168.84,0,0,0,0
168.88,0,0,0,0
168.92,0,0,0,0
168.96,0,0,0,0
169.00,0,0,0,0
169.04,0,0,0,0
169.08,0,0,0,0
169.12,0,0,0,0
169.16,0,0,0,0
169.20,0,0,0,0
169.24,0,0,0,0
169.28,0,0,0,0
169.32,0,0,0,0
169.36,0,0,0,0
169.40,0,0,0,0
169.44,0,0,0,0
169.48,0,0,0,0
169.52,0,0,0,0
169.56,0,0,0,0
169.60,0,0,0,0
169.64,0,0,0,0
169.68,0,0,0,0
169.72,0,0,0,0
169.76,0,0,0,0
169.80,0,0,0,0
169.84,0,0,0,0
169.88,0,0,0,0
169.92,0,0,0,0
169.96,0,0,0,0
170.00,0,0,0,0
170.04,0,0,0,0
170.08,0,0,0,0
170.12,0,0,0,0
170.16,0,0,0,0
170.20,0,0,0,0
170.24,0,0,0,0
170.28,0,0,0,0
170.32,0,0,0,0
170.36,0,0,0,0
170.40,0,0,0,0
170.44,0,0,0,0
170.48,0,0,0,0
170.52,0,0,0,0
170.56,0,0,0,0
170.60,0,0,0,0
170.64,0,0,0,0
170.68,0,0,0,0
170.72,0,0,0,0
170.76,0,0,0,0
170.80,0,0,0,0
170.84,0,0,0,0
170.88,0,0,0,0
170.92,0,0,0,0
170.96,0,0,0,0
171.00,0,0,0,0
171.04,0,0,0,0
171.08,0,0,0,0
171.12,0,0,0,0
171.16,0,0,0,0
171.20,0,0,0,0
171.24,0,0,0,0
171.28,0,0,0,0
171.32,0,0,0,0
171.36,0,0,0,0
171.40,0,0,0,0
171.44,0,0,0,0
171.48,0,0,0,0
171.52,0,0,0,0
171.56,0,0,0,0
171.60,0,0,0,0
171.64,0,0,0,0
171.68,0,0,0,0
171.72,0,0,0,0
171.76,0,0,0,0
171.80,0,0,0,0
171.84,0,0,0,0
171.88,0,0,0,0
171.92,0,0,0,0
171.96,0,0,0,0
172.00,0,0,0,0
172.04,0,0,0,0
172.08,0,0,0,0
172.12,0,0,0,0
172.16,0,0,0,0
172.20,0,0,0,0
172.24,0,0,0,0
172.28,0,0,0,0
172.32,0,0,0,0
172.36,0,0,0,0
172.40,0,0,0,0
172.44,0,0,0,0
172.48,0,0,0,0
172.52,0,0,0,0
172.56,0,0,0,0
172.60,0,0,0,0
172.64,0,0,0,0
172.68,0,0,0,0
172.72,0,0,0,0
172.76,0,0,0,0
172.80,0,0,0,0
172.84,0,0,0,0
172.88,0,0,0,0
172.92,0,0,0,0
172.96,0,0,0,0
173.00,0,0,0,0
173.04,0,0,0,0
173.08,0,0,0,0
173.12,0,0,0,0
173.16,0,0,0,0
173.20,0,0,0,0
173.24,0,0,0,0
173.28,0,0,0,0
173.32,0,0,0,0
173.36,0,0,0,0
173.40,0,0,0,0
173.44,0,0,0,0
173.48,0,0,0,0
173.52,0,0,0,0
173.56,0,0,0,0
173.60,0,0,0,0
173.64,0,0,0,0
173.68,0,0,0,0
173.72,0,0,0,0
173.76,0,0,0,0
173.80,0,0,0,0
173.84,0,0,0,0
173.88,0,0,0,0
173.92,0,0,0,0
173.96,0,0,0,0
174.00,0,0,0,0
174.04,0,0,0,0
174.08,0,0,0,0
174.12,0,0,0,0
174.16,0,0,0,0
174.20,0,0,0,0
174.24,0,0,0,0
174.28,0,0,0,0
174.32,0,0,0,0
174.36,0,0,0,0
174.40,0,0,0,0
174.44,0,0,0,0
174.48,0,0,0,0
174.52,0,0,0,0
174.56,0,0,0,0
174.60,0,0,0,0
174.64,0,0,0,0
174.68,0,0,0,0
174.72,0,0,0,0
174.76,0,0,0,0
174.80,0,0,0,0
174.84,0,0,0,0
174.88,0,0,0,0
174.92,0,0,0,0
174.96,0,0,0,0
175.00,0,0,0,0
175.04,0,0,0,0
175.08,0,0,0,0
175.12,0,0,0,0
175.16,0,0,0,0
175.20,0,0,0,0
175.24,0,0,0,0
175.28,0,0,0,0
175.32,0,0,0,0
175.36,0,0,0,0
175.40,0,0,0,0
175.44,0,0,0,0
175.48,0,0,0,0
175.52,0,0,0,0
175.56,0,0,0,0
175.60,0,0,0,0
175.64,0,0,0,0
175.68,0,0,0,0
175.72,0,0,0,0
175.76,0,0,0,0
175.80,0,0,0,0
175.84,0,0,0,0
175.88,0,0,0,0
175.92,0,0,0,0
175.96,0,0,0,0
176.00,0,0,0,0
176.04,0,0,0,0
176.08,0,0,0,0
176.12,0,0,0,0
176.16,0,0,0,0
176.20,0,0,0,0
176.24,0,0,0,0
176.28,0,0,0,0
176.32,0,0,0,0
176.36,0,0,0,0
176.40,0,0,0,0
176.44,0,0,0,0
176.48,0,0,0,0
176.52,0,0,0,0
176.56,0,0,0,0
176.60,0,0,0,0
176.64,0,0,0,0
176.68,0,0,0,0
176.72,0,0,0,0
176.76,0,0,0,0
176.80,0,0,0,0
176.84,0,0,0,0
176.88,0,0,0,0
176.92,0,0,0,0
176.96,0,0,0,0
177.00,0,0,0,0
177.04,0,0,0,0
177.08,0,0,0,0
177.12,0,0,0,0
177.16,0,0,0,0
177.20,0,0,0,0
177.24,0,0,0,0
177.28,0,0,0,0
177.32,0,0,0,0
177.36,0,0,0,0
177.40,0,0,0,0
177.44,0,0,0,0
177.48,0,0,0,0
177.52,0,0,0,0
177.56,0,0,0,0
177.60,0,0,0,0
177.64,0,0,0,0
177.68,0,0,0,0
177.72,0,0,0,0
177.76,0,0,0,0
177.80,0,0,0,0
177.84,0,0,0,0
177.88,0,0,0,0
177.92,0,0,0,0
177.96,0,0,0,0
178.00,0,0,0,0
178.04,0,0,0,0
178.08,0,0,0,0
178.12,0,0,0,0
178.16,0,0,0,0
178.20,0,0,0,0
178.24,0,0,0,0
178.28,0,0,0,0
178.32,0,0,0,0
178.36,0,0,0,0
178.40,0,0,0,0
178.44,0,0,0,0
178.48,0,0,0,0
178.52,0,0,0,0
178.56,0,0,0,0
178.60,0,0,0,0
178.64,0,0,0,0
178.68,0,0,0,0
178.72,0,0,0,0
178.76,0,0,0,0
178.80,0,0,0,0
178.84,0,0,0,0
178.88,0,0,0,0
178.92,0,0,0,0
178.96,0,0,0,0
179.00,0,0,0,0
179.04,0,0,0,0
179.08,0,0,0,0
179.12,0,0,0,0
179.16,0,0,0,0
179.20,0,0,0,0
179.24,0,0,0,0
179.28,0,0,0,0
179.32,0,0,0,0
179.36,0,0,0,0
179.40,0,0,0,0
179.44,0,0,0,0
179.48,0,0,0,0
179.52,0,0,0,0
179.56,0,0,0,0
179.60,0,0,0,0
179.64,0,0,0,0
179.68,0,0,0,0
179.72,0,0,0,0
179.76,0,0,0,0
179.80,0,0,0,0
179.84,0,0,0,0
179.88,0,0,0,0
179.92,0,0,0,0
179.96,0,0,0,0
180.00,0,0,0,0
180.04,0,0,0,0
180.08,0,0,0,0
180.12,0,0,0,0
180.16,0,0,0,0
180.20,0,0,0,0
180.24,0,0,0,0
180.28,0,0,0,0
180.32,0,0,0,0
180.36,0,0,0,0
180.40,0,0,0,0
180.44,0,0,0,0
180.48,0,0,0,0
180.52,0,0,0,0
180.56,0,0,0,0
180.60,0,0,0,0
180.64,0,0,0,0
180.68,0,0,0,0
180.72,0,0,0,0
180.76,0,0,0,0
180.80,0,0,0,0
180.84,0,0,0,0
180.88,0,0,0,0
180.92,0,0,0,0
180.96,0,0,0,0
181.00,0,0,0,0
181.04,0,0,0,0
181.08,0,0,0,0
181.12,0,0,0,0
181.16,0,0,0,0
181.20,0,0,0,0
181.24,0,0,0,0
181.28,0,0,0,0
181.32,0,0,0,0
181.36,0,0,0,0
181.40,0,0,0,0
181.44,0,0,0,0
181.48,0,0,0,0
181.52,0,0,0,0
181.56,0,0,0,0
181.60,0,0,0,0
181.64,0,0,0,0
181.68,0,0,0,0
181.72,0,0,0,0
181.76,0,0,0,0
181.80,0,0,0,0
181.84,0,0,0,0
181.88,0,0,0,0
181.92,0,0,0,0
181.96,0,0,0,0
182.00,0,0,0,0
182.04,0,0,0,0
182.08,0,0,0,0
182.12,0,0,0,0
182.16,0,0,0,0
182.20,0,0,0,0
182.24,0,0,0,0
182.28,0,0,0,0
182.32,0,0,0,0
182.36,0,0,0,0
182.40,0,0,0,0
182.44,0,0,0,0
182.48,0,0,0,0
182.52,0,0,0,0
182.56,0,0,0,0
182.60,0,0,0,0
182.64,0,0,0,0
182.68,0,0,0,0
182.72,0,0,0,0
182.76,0,0,0,0
182.80,0,0,0,0
182.84,0,0,0,0
182.88,0,0,0,0
182.92,0,0,0,0
182.96,0,0,0,0
183.00,0,0,0,0
183.04,0,0,0,0
183.08,0,0,0,0
183.12,0,0,0,0
183.16,0,0,0,0
183.20,0,0,0,0
183.24,0,0,0,0
183.28,0,0,0,0
183.32,0,0,0,0
183.36,0,0,0,0
183.40,0,0,0,0
183.44,0,0,0,0
183.48,0,0,0,0
183.52,0,0,0,0
183.56,0,0,0,0
183.60,0,0,0,0
183.64,0,0,0,0
183.68,0,0,0,0
183.72,0,0,0,0
183.76,0,0,0,0
183.80,0,0,0,0
183.84,0,0,0,0
183.88,0,0,0,0
183.92,0,0,0,0
183.96,0,0,0,0
184.00,0,0,0,0
184.04,0,0,0,0
184.08,0,0,0,0
184.12,0,0,0,0
184.16,0,0,0,0
184.20,0,0,0,0
184.24,0,0,0,0
184.28,0,0,0,0
184.32,0,0,0,0
184.36,0,0,0,0
184.40,0,0,0,0
184.44,0,0,0,0
184.48,0,0,0,0
184.52,0,0,0,0
184.56,0,0,0,0
184.60,0,0,0,0
184.64,0,0,0,0
184.68,0,0,0,0
184.72,0,0,0,0
184.76,0,0,0,0
184.80,0,0,0,0
184.84,0,0,0,0
184.88,0,0,0,0
184.92,0,0,0,0
184.96,0,0,0,0
185.00,0,0,0,0
185.04,0,0,0,0
185.08,0,0,0,0
185.12,0,0,0,0
185.16,0,0,0,0
185.20,0,0,0,0
185.24,0,0,0,0
185.28,0,0,0,0
185.32,0,0,0,0
185.36,0,0,0,0
185.40,0,0,0,0
185.44,0,0,0,0
185.48,0,0,0,0
185.52,0,0,0,0
185.56,0,0,0,0
185.60,0,0,0,0
185.64,0,0,0,0
185.68,0,0,0,0
185.72,0,0,0,0
185.76,0,0,0,0
185.80,0,0,0,0
185.84,0,0,0,0
185.88,0,0,0,0
185.92,0,0,0,0
185.96,0,0,0,0
186.00,0,0,0,0
186.04,0,0,0,0
186.08,0,0,0,0
186.12,0,0,0,0
186.16,0,0,0,0
186.20,0,0,0,0
186.24,0,0,0,0
186.28,0,0,0,0
